22:28:20.113,19.13536479,72.90625273,0.0,,,,Standing
22:28:21.122,19.13536573,72.90625515,0.0,-1.0456535,-0.55292654,0.24460983,Standing
22:28:22.136,19.13536573,72.90625515,0.0,-0.55889153,-0.43699765,0.38695812,Standing
22:28:23.151,19.13536573,72.90625515,0.0,-0.44909304,-0.74439645,0.8597326,Standing
22:28:24.168,19.13536573,72.90625515,0.0,-1.5091063,-1.1438699,0.4853058,Standing
22:28:25.177,19.13536573,72.90625515,0.0,-0.8768451,-1.0079813,0.3310194,Standing
22:28:26.186,19.13536573,72.90625515,0.0,0.07650602,-0.91860557,0.33389091,Standing
22:28:27.199,19.13536573,72.90625515,0.0,-0.6555791,-0.97351575,0.95638466,Standing
22:28:28.209,19.13536573,72.90625515,0.0,-0.9188454,-0.863027,0.17013073,Standing
22:28:29.217,19.13536573,72.90625515,0.0,-0.15542066,-0.80070007,0.6609478,Standing
22:28:30.227,19.13536573,72.90625515,0.0,1.0686514,0.47632337,-0.29930305,Standing
22:28:31.235,19.13536573,72.90625515,0.0,1.0501027,-0.14550257,0.6094923,Standing
22:28:32.245,19.13536573,72.90625515,0.0,-0.10776007,-0.23653173,0.87870216,Standing
22:28:33.254,19.13536573,72.90625515,0.0,-0.39961708,-0.32449055,-0.15723515,Standing
22:28:34.264,19.13536573,72.90625515,0.0,0.17358369,0.102828026,0.039016724,Standing
22:28:35.276,19.13536573,72.90625515,0.0,0.46934482,0.17973733,-0.30079365,Standing
22:28:36.286,19.13536573,72.90625515,0.0,-0.40974724,0.06745958,0.4308319,Standing
22:28:37.297,19.13536573,72.90625515,0.0,1.2967211,0.25777745,1.3190174,Standing
22:28:38.308,19.13536573,72.90625515,0.0,-0.83786476,0.48416018,-0.19996262,Standing
22:28:39.319,19.13536573,72.90625515,0.0,-0.63388246,-0.9596553,-0.17471313,Standing
22:28:40.330,19.13536573,72.90625515,0.0,-1.6443815,-0.98636496,0.057886124,Standing
22:28:41.340,19.13536573,72.90625515,0.0,-0.49394196,0.06849265,-0.4160509,Standing
22:28:42.351,19.13536573,72.90625515,0.0,-0.14456892,-0.012295008,0.2602377,Standing
22:28:43.361,19.13536573,72.90625515,0.0,0.41558695,-0.08700824,0.270092,Standing
22:28:44.372,19.13536573,72.90625515,0.0,0.13574266,-0.51395214,0.09444046,Standing
22:28:45.382,19.13536573,72.90625515,0.0,0.80566573,1.1131303,-0.02649498,Standing
22:28:46.396,19.13536573,72.90625515,0.0,0.14475536,0.7418988,-0.26764965,Standing
22:28:47.405,19.13536573,72.90625515,0.0,0.5389749,0.333102,0.17265701,Standing
22:28:48.417,19.13536573,72.90625515,0.0,0.19586086,0.1762538,-0.023454666,Standing
22:28:49.427,19.13536573,72.90625515,0.0,0.07285392,0.21702814,0.33287144,Standing
22:28:50.439,19.13536573,72.90625515,0.0,-1.6509819,-1.4208386,-0.33458138,Bus
22:28:51.450,19.13536573,72.90625515,0.0,-1.3407428,-1.6083508,1.8442125,Bus
22:28:52.462,19.13536573,72.90625515,0.0,-4.0900526,1.0791717,-15.274032,Bus
22:28:53.472,19.13536573,72.90625515,0.0,-3.477705,-3.1144662,-15.509344,Bus
22:28:54.484,19.13536573,72.90625515,0.0,4.6012573,-9.246071,-7.5049057,Bus
22:28:55.495,19.13536573,72.90625515,0.0,3.3853474,-6.3255816,-11.54282,Bus
22:28:56.506,19.13536573,72.90625515,0.0,1.3784456,-7.5755854,-10.269594,Bus
22:28:57.516,19.13536573,72.90625515,0.0,2.7565517,-1.2754949,-6.9210033,Bus
22:28:58.527,19.13536573,72.90625515,0.0,2.6496348,6.0945373,-3.376152,Bus
22:28:59.539,19.13536573,72.90625515,0.0,0.43449402,-0.19351825,1.1197724,Bus
22:29:00.549,19.13536573,72.90625515,0.0,2.7905555,-2.3453937,-1.7665055,Bus
22:29:01.559,19.13536573,72.90625515,0.0,2.6091423,-4.541415,-4.3208194,Bus
22:29:02.571,19.13537714,72.90635474,1.809999942779541,6.577217,-6.4084816,-1.6759262,Bus
22:29:03.582,19.13537714,72.90635474,1.809999942779541,7.31878,-2.5767405,-2.235249,Bus
22:29:04.604,19.13537714,72.90635474,1.809999942779541,10.952664,-5.9023385,-0.29894972,Bus
22:29:05.616,19.13537714,72.90635474,1.809999942779541,7.7947893,-0.61391544,2.7141953,Bus
22:29:06.627,19.13536581,72.90646258,2.0399999618530273,4.649586,-2.169013,1.6389732,Bus
22:29:07.638,19.13536581,72.90646258,2.0399999618530273,4.169171,-1.8889465,1.7894154,Bus
22:29:08.649,19.13536581,72.90646258,2.0399999618530273,3.3982077,3.5006824,-1.6235662,Bus
22:29:09.661,19.13536581,72.90646258,2.0399999618530273,0.45950174,4.503322,-0.43296385,Bus
22:29:10.672,19.13536581,72.90646258,2.0399999618530273,2.675049,4.3547,-1.1535382,Bus
22:29:11.683,19.13533778,72.9065665,2.359999895095825,1.3592625,-2.1785183,-1.3466101,Bus
22:29:12.694,19.13533778,72.9065665,2.359999895095825,-0.2961836,7.2529297,-1.3989792,Bus
22:29:13.706,19.13533778,72.9065665,2.359999895095825,0.11764526,4.6445436,-0.6996727,Bus
22:29:14.719,19.13533778,72.9065665,2.359999895095825,-1.8855314,-4.5147614,-0.3839712,Bus
22:29:15.728,19.1353202,72.90668199,2.930000066757202,0.07598591,-3.2445292,-1.0556221,Bus
22:29:16.739,19.1353202,72.90668199,2.930000066757202,-1.5206387,6.758022,2.4414415,Bus
22:29:17.748,19.1353202,72.90668199,2.930000066757202,-0.018718243,1.3712106,0.4800973,Bus
